"Total Shipping Charges","Teslimat Ücretleri Toplamı"
"Total Tax","Vergi Toplamı"
"Tracking","İzleme"
"Unhold order","Siparişi bekleme konumundan çıkar"
"Update Items and Qty\'s","Ürünleri ve Adetleri Güncelle"
"Update Qty\'s","Adetleri Güncelle"
"Validate each address separately in multi-address checkout","Çoklu adrese teslim yapılması durumunda her adresi doğrula"
"Void invoice","Faturayı iptal et"
"--------------- v 1.3 2009-04-01 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"Customer's Current Activities","Müşterinin İşlemleri"
"Some of the products below don't have all the required options. Please remove them and add again with all the required options.","Aşağıdaki ürünlerden bazıları için gerekli seçeneklerde eksiklikler var. Lütfen sorunlu ürünleri silip gerekli seçeneklerle tekrar ekleyiniz."
"Update Items and Qty's","Ürünleri ve Adetleri Güncelle"
"--------------- v 1.3 2009-04-01 SONU --------------------","////////////////////////////////////////////////////////////////////////"
"--------------- v 1.3 2009-12-09 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"%s","%s"
"Address model is not defined","Adres modeli belirlenmedi"
"Address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract","Adres toplam modeli Mage_Sales_Model_Quote_Address_Total_Abstract modelinden türetilmeli"
"Amount: %s.","Toplam : %s."
"Are you sure you want to send Creditmemo email to customer?","Müşteriye alacak kaydı bildirimi gönderilsin mi ?"
"Are you sure you want to send Invoice email to customer?","Müşteriye fatura bildirimi gönderilsin mi ?"
"Are you sure you want to send Shipment email to customer?","Müşteriye teslimat bildirimi gönderilsin mi ?"
"At least a payment ID must be set.","En az 1 ödeme numarası belirlenmeli."
"Authorized amount of %s.","Onaylanmış toplam %s."
"Cannot register existing creditmemo","Zaten varolan borç kaydı yeniden kaydedilemez"
"Cannot register existing invoice","Zaten varolan fatura yeniden kaydedilemez"
"Captured amount of %s online.","%s için ücretin tamamı çekildi."
"Close","Kapat"
"Customer My Account Order Creditmemo View","Müşteri Hesabım Sipariş Borç Kaydı Göster"
"Customer My Account Order History","Müşteri Hesabım Sipariş Sipariş  Geçmişi"
"Customer My Account Order Invoice View","Müşteri Hesabım Sipariş Fatura Göster"
"Customer My Account Order Shipment View","Müşteri Hesabım Sipariş Teslimat Bilgisi Göster"
"Customer My Account Order View","Müşteri Hesabım Sipariş Sipariş Detayı Göster"
"Failed to send order email.","Sipariş bildirim maili gönderilemedi."
"Fraud Suspicion","Sahtekarlık Şüphesi"
"Impossible to process transaction with zero amount.","Sıfır toplamla tahsilat işlemi yapılamaz."
"Invalid block: %s","Hatal Blok : %s"
"Invalid draw line data. Please define ""lines"" array","Satır Bilgisi Hatalı. ""lines"" dizisini tanımlayın"
"Invoice and Ship","Fatura ve Teslimat Bilgisi"
"Maximum shipping amount allowed to refound is: %s","İadeye izin verilen en yüksek teslimat ücreti : %s"
"Message was successfully sent","Mesaj gönderildi"
"New Invoice and Shipment for Order #%s","#%s Numaralı Sipariş için Yeni Fatura ve Teslimat Bilgisi"
"New Invoice for Order #%s","#%s Numaralı Sipariş için Yeni Fatura"
"New Shipment for Order #%s","#%s Numaralı Sipariş için Teslimat Bilgisi"
"Non-supported Transaction Type ""%s"".","Desteklenmeyen işlem tipi ""%s""."
"Not enough valid data to save parent transaction ID.","Üst işlem bilgisini kaydetmek için yetersiz bilgi."
"Order does not allow to be canceled.","Siparişin iptal edilmesine izin verilmiyor."
"Order does not allow to create an invoice.","Sipariş için fatura oluşturulmasına izin verilmiyor."
"Order email has been successfully sent.","Sipariş mesajı gönderildi."
"Parent transaction ID must have a transaction ID.","Üst işlem numarası için bir işlem numarası gerekli."
"Payment can be authorized only once.","Ödeme sadece bir kere onaylanabilir."
"Payment transactions disallow storing objects.","Ödeme işlemleri ürünlerin kaydedilmesine izin vermiyor."
"Pdf total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","PDF toplam modeli Mage_Sales_Model_Order_Pdf_Total_Default modelinden türetilmeli"
"Please define PDF object before using","Lütfen kullanmadan önce PDF nesnelerini tanımlayınız"
"Proper payment object must be set.","Uygun ödeme nesnesi belirlenmeli."
"Refunded amount of %s offline.","%s elden iade yapıldı."
"Refunded amount of %s online.","%s siteden iade yapıldı."
"Registered a Void notification.","İptal notu eklendi."
"Registered notification about authorized amount of %s.","%s için ödeme onayı kaydedildi."
"Registered notification about captured amount of %s.","%s için ödeme alındısı kaydedildi."
"Registered notification about refunded amount of %s.","%s için ücret iadesi kaydedildi."
"Requested Payment Method is not available","İstediğiniz Ödeme Yöntemi Kullanılamıyor"
"Sales Invoice Print View","Satış Fatura Yazdırma Görünümü"
"Sales Order Print View","Satış Sipariş Yazdırma Görünümü"
"Sales Shipment Print View","Satış Teslimat Yazdırma Görünümü"
"Send Email","Mail Gönder"
"Send Order Email","Sipariş Maili Gönder"
"Send Sales Emails","Sipariş Mailleri Gönder"
"Shipment #%s (%s)","Teslimat Bilgisi #%s (%s)"
"The Order State ""%s"" must not be set manually."," ""%s"" için Sipariş Durumu elle değiştirilemez."
"The transaction ""%s"" (%s) is already closed.","""%s"" (%s) işlemi zaten kapalı."
"This operation requires an existing transaction object.","Bu işlem için varolan bir işlem nesnesi gerekiyor."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be cancelled and a new order will be placed","Bu siparişin içindeki bazı ürünler (%s) şu an Yönetim Panelinden düzeltilemeyecek durumda, eğer (%s) için düzenleme yapmak istiyorsanız bu ürünler silinecek, sipariş iptal edilecek ve yenisi oluşturulacak."
"Tracking Number(s):","İzleme Numaraları :"
"Transaction ""%s"" was already processed.","""%s"" numaralı işlem zaten yapıldı."
"Transaction ID must not be empty.","İşlem Numarası boş olamaz."
"Transaction ID: ""%s"".","İşlem No : ""%s""."
"Voided authorization.","İptal edilen işlem onayı."
"Your credit card will be charged for","Kredi kartınızdan çekilecek tutar"
"--------------- v 1.3 2009-12-09 SONU --------------------","////////////////////////////////////////////////////////////////////////"
"--------------- v 1.4.2.0 2010-12-09 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"%s order(s) cannot be canceled","%s sipariş(ler) iptal edilemiyor"
"%s order(s) have been canceled.","%s sipariş(ler) iptal edildi."
"%s order(s) have been put on hold.","%s sipariş(ler) beklemeye alındı."
"%s order(s) have been released from holding status.","%s sipariş(ler) bekleme durumundan çıkarıldı."
"%s order(s) were not put on hold.","%s sipariş(ler) beklemeye alınamıyor."
"%s order(s) were not released from holding status.","%s sipariş(ler) bekleme durumundan çıkarılamıyor."
"-- Please Select --","-- Lütfen Seçiniz --"
"-- Please Select Billing Agreement--","-- Lütfen Ödeme Onayı Seçiniz --"
"About This Profile:","Bu Profil Hakkında :"
"About Your Invoice","Faturanız Hakkında"
"About Your Refund","İadeniz Hakkında"
"About Your Shipment","Teslimatınız Hakkında"
"Accept Payment","Ödemeyi Kabul Et"
"Accept or Deny Payment","Ödemeyi Kabul Et veya Reddet"
"Activate","Etkinleştir"
"Active","Aktif"
"Address model is not defined.","Adres modeli ayarlanmadı."
"Agreement Information","Sözleşme Bilgisi"
"An item option with code %s already exists.","%s Koduyla bir ürün opsiyonu zaten var."
"Approved the payment online.","Ödeme online olarak kabul edildi."
"Are you sure you want to accept this payment?","Bu ödemeyi kabul ediyor musunuz ?"
"Are you sure you want to deny this payment?","Bu ödemeyi reddetmek istediğinizden emin misiniz ?"
"Are you sure you want to do this?","Bunu yapmak istediğinizden emin misiniz ?"
"Are you sure you want to send order email to customer?","Sipariş e-mailini müşyeriye iletilmesini istiyor musunuz ?"
"Are you sure you want to void the payment?","Ödemeyi iptal etmek istediğinizden emin misiniz ?"
"Are you sure? This order will be canceled and a new one will be created instead","Emin misiniz ? Bu sipariş iptal edilecek, aynı bilgilerle yeni bir sipariş oluşturulacak "
"Authorization","Onay"
"Authorizing amount of %s is pending approval on gateway.","Ödeme sisteminde onay bekleyen %s siparişi için onay veriliyor."
"Back","Geri"
"Back to Billing Agreements","Ödeme Sözleşmeleri Kısmına Dön"
"Back to Recurring Profiles","Periyodik Ödeme Profillerine Dön"
"Bestsellers","En Çok Satanlar"
"Billing","Ödeme"
"Billing Agreement","Ödeme Sözleşmesi"
"Billing Agreement # %s","Ödeme Sözleşmesi # %s"
"Billing Agreement #%s","Ödeme Sözleşmesi #%s"
"Billing Agreement View","Ödeme Sözleşmesi View"
"Billing Agreements","Ödeme Sözleşmeleri"
"CSV","CSV"
"Canceled order offline.","Sipariş iptal edildi."
"Canceled order online.","Sipariş online iptal edildi."
"Cannot add order history.","Sipariş geçmişine eklenemedi."
"Cannot determine the field name.","Alan adı belirlenemedi."
"Cannot do invoice for order.","Bu sipariş için fatura oluşturulamadı."
"Cannot do shipment for order.","Sipariş için teslimat fişi oluşturulamadı."
"Cannot get order instance","Sipariş verisine erişimde sorun oluştu"
"Cannot get the order instance.","Sipariş verisine erişimde sorun oluştu."
"Cannot register an existing credit memo.","Zaten varolan bir alacak kaydı oluşturulamıyor."
"Cannot register existing shipment","Zaten varolan bir teslimat fişi oluşturulamıyor"
"Capturing amount of %s is pending approval on gateway.","%s için yapılan tahsilat işlemi tahsilat servis sağlayıcısında bekliyor."
"Carrier/Method","Taşıyıcı/Yöntem"
"Checkout Totals Sort Order","Alışveriş Sonu Toplamların Sıralanması"
"City","İlçe"
"Comma-separated.","Virgülle ayrılmış."
"Company","Firma"
"Create...","Oluştur..."
"Created billing agreement #%s.","Ödeme sözleşmesi #%s oluşturuldu."
"Created:","Oluşturuldu:"
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Alacak fişi #%1$s | %3$s | %2$s (%4$s)"
"Credit memo has been created automatically","Alacak fişi otomatik olarak oluşturuldu"
"Customer Can Define Start Date","Müşteri Başlama Tarihini Belirleyebilir"
"Customer Email","Müşteri E-Mail Adresi"
"Customer Last Name","Müşteri Soyadı"
"Denied the payment online.","Online tahsilat reddedildi."
"Deny Payment","Ödemeyi Reddet"
"Description Message","Açıklama Mesajı"
"Edit Order","Siparişi Düzelt"
"Error to Show in Shopping Cart","Sepette Gösterilecek Hata"
"Excel","Excel"
"Expired","Sona Erdi/Zaman Aşımı"
"Failed to cancel the billing agreement.","Ödeme sözleşmesi iptal edilemedi."
"Failed to create billing agreement for this order.","Bu sipariş için ödeme sözleşmesi iptal oluşturulamadı."
"Failed to finish billing agreement wizard.","Ödeme sözleşmesi sihirbazı sonlandırılmadan hata oluştu."
"Failed to send the order email.","Sipariş maili gönderilemedi."
"Failed to start billing agreement wizard.","Ödeme sözleşmesi sihirbazı başlatılamadı."
"Failed to update the payment.","Ödeme bilgisi güncellenirken hata oluştu."
"Failed to update the profile.","Profil güncellenirken sorun oluştu."
"Failed to void the payment.","Ödeme iptal edilirken bir sorun oluştu."
"Fetch","Al"
"General Information","Genel Bilgi"
"Get Payment Update","Ödeme Güncellemesi Al"
"Get Update","Güncelle"
"Gift Message for This Order","Bu sipariş için Hediye Mesajı"
"Gift Message for the Entire Order","Siparişi Tamamı için Hediye Mesajı"
"Grand Total to be Charged","Tahsil Edilecek Genel Toplam"
"Hold action is not available.","Beklemeye alma işlemi kullanılamıyor."
"ID #","No #"
"If empty, the default description above will be used.","Eğer boşsa, aşağıdaki varsayılan açıklama kullanılacak."
"If empty, the default error above will be used.","Eğer boşsa, aşağıdaki varsayılan hata mesajı kullanılacak."
"If the invoice was created offline, try creating an offline creditmemo.","Eğer Fatura elle oluşturulduysa, alacak kaydını da elle oluşturun."
"Initial Fee","Başlangıç Ücreti"
"Initial Fees","Başlangıç Ücretleri"
"Initial period payment","Başlangıç Periyodu Ücreti"
"Invalid block: %s.","Hatalı blok: %s."
"Invalid draw line data. Please define ""lines"" array.","Hatalı satır çizme verisi. Lütfen ""lines"" veri dizisini yeniden düzenleyin."
"Invalid entity model","Hatalı entity modeli"
"Invalid item option format.","Hatalı ürün seçeneği biçimi."
"Invalid request for adding product to quote.","Ürünü sepete eklemek için gönderilen istek hatalı."
"Invoice #%1$s | %2$s | %4$s (%3$s)","Fatura #%1$s | %2$s | %4$s (%3$s)"
"Invoice canceling problem.","Fatura iptal edilemedi."
"Invoice cannot be canceled.","Fatura iptal edilemiyor."
"Invoice cannot be captured.","Fatura tahsil edilemiyor."
"Invoice cannot be voided.","Fatura iptal edilemez."
"Invoice capturing problem.","Fatura tahsil etmede hata oluştu."
"Invoice will be created without communication with payment gateway.","Fatura, ödeme sistemiyle bağlantı kurmadan oluşturulacak."
"Is Closed","Kapatıldı"
"Item options declaration error.","Ürün seçenekleri belirlenirken hata oluştu."
"Item qty declaration error.","Ürün adedi belirlenirken hata oluştu."
"Items","Ürünler"
"Items maximum quantity or price do not allow checkout.","Sipariş Ürünün en yüksek adeti veya en yüksek sipariş toplamı geçildiği için sipariş sonlandırılamıyor."
"Items options declaration error.","Ürün seçenekleri belirleme esnasında hata oluştu."
"Key","Anahtar"
"Last Ordered Items","Son Siparişler"
"Link to the New Order","Yeni Bir Siparişe Bağla"
"Link to the Previous Order","Bir Önceki Siparişe Bağla"
"Logo for HTML Print View","HTML Yazdırma Görünümü için Logo"
"Logo for PDF Print-outs (200x50)","PDF Belgeler için Logo (200x50)"
"Manage","Yönet"
"Maximum shipping amount allowed to refund is: %s","İade için izin verilen en yüksek teslimat ücreti toplamı : %s"
"Minimum Amount","En Düşük Toplam"
"Minimum Order Amount","En Düşük Sipariş Toplamı"
"Multi-address Description Message","Çoklu Adres Açıklama Mesajı"
"Multi-address Error to Show in Shopping Cart","Sepette gösterilecek Çoklu Adres hatası"
"N/A","Yok"
"New Billing Agreement","Yeni Ödeme Sözleşmesi"
"No","Hayır"
"No information available.","Bilgi yok."
"No order(s) were put on hold.","Beklemeye alınmış sipariş yok."
"No order(s) were released from holding status.","Beklemeden Çıkarılmış sipariş yok."
"No valid transaction found for this payment review.","Bu ödeme görünümünde gösterilecek bir işlem yok."
"Nominal Items","Sanal Ürünler / Hizmetler"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Sanal ürünler ( Fiziksel varlığı olmayan, kargoyla teslim edilmeyen ) tek başına satın alınmalıdır. Normal ürünlerle beraber alınamazlar. Sepetinizde bu tip ürün varsa o ürünleri veya diğer ürünleri çıkarıp deneyiniz."
"Nominal order registered.","Sanal sipariş eklendi."
"Not Initialized","Başlatılamadı"
"Not enough valid data to save the parent transaction ID.","Üst işlem verisini kaydedebilmek için yeterince geçerli veri bulunamadı."
"Notification Not Applicable","Not Uygulanamadı"
"Notify Customer by Email","Müşteriyi E-Mail ile bilgilendir"
"Number of Invoiced Orders","Fatura Edilmiş Sipariş Sayısı"
"Number of Orders","Sipariş Sayısı"
"Number of Refunded Orders","Ücret İadesi Yapılmış Sipariş Sayısı"
"Offline Refunded","Elle İade"
"Online Refunded","Online İade"
"Order # %s %s | %s","Sipariş # %s %s | %s"
"Order History Info","Sipariş Geçmişi"
"Order ID","Sipariş No"
"Order Taxes Report Grouped by Tax Rates","Vergi Oranlarına Göre Gruplanmış Vergi Raporu"
"Original order item that recurring payment profile correspondss to.","Periyodik Ödeme Profiline bağlı ürün."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","PDF total modeli extend Mage_Sales_Model_Order_Pdf_Total_Default u extend etmelidir"
"Parent Transaction ID","Üst İşlem Numarası"
"Payment Method Name","Ödeme Yöntemi Adı"
"Payment Review","Ödeme Kontrol Ediliyor"
"Payment disallow storing objects.","Ödeme, ürünlerin kaydedilmesine izin vermiyor."
"Payment type","Ödeme tipi"
"Payment update has been made.","Ödeme güncellemesi yapıldı."
"Period","Periyod"
"Place Order Using Billing Agreements","Siparişi Ödeme Sözleşmesi Kullanarak Kaydet"
"Please Select Products to Add","Eklenecek Ürünleri Seçiniz"
"Please Select a Customer","Lütfen Müşteri Seçimi Yapınız"
"Please Select a Store","Lütfen Mağaza Seçimi Yapınız"
"Please define PDF object before using.","Kullanmadan önce PDF nesnesi tanımlayınız."
"Please specify a valid grid column alias name that exists in grid table.","Lütfen tabloda kullanılan geçerli takma adlardan birini giriniz."
"Products Bestsellers Report","En Çok Satılan Ürünler Raporu"
"Products in Comparison List","Karşılaştırma Listelerindeki Ürünler"
"Profile #%s","Profil #%s"
"Profile Information","Profil Bilgisi"
"Profile State","Profile Durumu"
"Profit","Kâr"
"Promotion Coupons Usage Report","İndirim Kuponları Kullanım Raporu"
"Purchased From (Store)","Satıldığı Mağaza"
"Purchased Item","Satın Alınan"
"Qty to Add","Eklenecek Adet"
"Quantity Ordered","Sipariş Verilen Adet"
"Rate","Oran"
"Recurring Profile # %s","Periyodik Ödeme Profili # %s"
"Recurring Profile Initial Fee","Periyodil Ödeme Profili Başlangıç Ücreti"
"Recurring Profiles","Periyodik Ödeme Profilleri"
"Recurring Profiles (beta)","Periyodik Ödeme Profilleri (beta)"
"Reference ID","Referans No"
"Reference ID:","Referans No:"
"Refund Shipping (Excl. Tax)","Teslimat Ücretini İade Et (Vergi Hariç)"
"Refund Shipping (Incl. Tax)","Teslimat Ücretini İade Et (Vergi Dahil)"
"Registered notification about approved payment.","Kabul edilen ödeme için mesaj."
"Registered notification about denied payment.","Reddedilen ödeme için mesaj."
"Registered update about approved payment.","Güncellemesi kabul edilen ödeme için mesaj."
"Registered update about denied payment.","Güncellemesi reddedilen ödeme için mesaj."
"Regular Payment","Normal Ödeme"
"Related Orders","İlişkili Siparişler"
"Revenue","Kazanç"
"Sales Discount","İndirim"
"Sales Items","Ürünler"
"Sales Shipping","Teslimat"
"Sales Tax","Vergi"
"Sales Total","Toplam"
"Schedule","Zamanlama"
"Set order for existing transactions not allowed","Varolan işlemler için sipariş belirlemeye izin verilmiyor"
"Ship To","Teslimat Alıcısı"
"Shipment #%1$s | %3$s (%2$s)","Teslimat #%1$s | %3$s (%2$s)"
"Some of the products below do not have all the required options. Please remove them and add again with all the required options.","Aşağıdaki ürünlerden bazılarında gerekli olan seçenekler yok. Lütfen bu tip sorunu olan ürünleri sepetten silip tekrar ekleyerek bu hatayı düzeltiniz."
"Specified profile does not exist.","Profil bulunamıyor."
"Status:","Durum:"
"Street Address","Adres"
"Subtotal after discount.","İndirimden sonraki ara toplam."
"Suspected Fraud","Sahtekarlık Şüphesi"
"Suspend","Beklemeye Al"
"Suspended","Beklemeye Alındı"
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Address Total modeli Mage_Sales_Model_Quote_Address_Total_Abstract'dan extend edilmelidir."
"The billing agreement ""%s"" has been canceled.","Ödeme sözleşmesi ""%s"" iptal edildi."
"The billing agreement ""%s"" has been created.","Ödeme sözleşmesi ""%s"" oluşturuldu."
"The coupon code has been accepted.","Kupon kodu kabul edildi."
"The message has been sent.","Mesaj gönderildi."
"The message was sent.","Mesaj gönderildi."
"The order email has been sent.","Sipariş maili gönderildi."
"The order has been cancelled.","Sipariş iptal edildi."
"The order has been created.","Sipariş oluşturuldu."
"The order has been put on hold.","Sipariş beklemeye alındı."
"The order has been released from holding status.","Sipariş beklemeden çıkarıldı."
"The order has not been cancelled.","Sipariş iptal edildi."
"The order was not put on hold.","Sipariş beklemeye alınmamıştı."
"The order was not unheld.","Sipariş beklemeden çıkarılmamıştı."
"The order was placed using %s","Sipariş %s kullanılarak oluşturuldu"
"The order(s) cannot be canceled","Sipariş(ler) iptal edilemiyor"
"The payment has been accepted.","Ödeme alındı."
"The payment has been denied.","Ödeme reddedildi."
"The payment has been voided.","Ödeme iptal edildi."
"The profile has been updated.","Profil güncellendi."
"The profile has no changes.","Profilde değişen veri yok."
"The profile state has been updated.","Profil durumu güncellendi."
"The requested Payment Method is not available.","İstediğiniz Ödeme Yöntemine ulaşılamıyor."
"The transaction ""%s"" cannot be captured yet.","""%s"" işlemi hala alınamadı."
"There are no billing agreements yet.","Hiç ödeme sözleşmesi yok."
"There are no printable documents related to selected orders.","Seçili siparişler için yazdırılacak bir doküman bulunamadı."
"There is no need to approve this payment.","Bu ödemenin onaylanmasına gerek yok."
"There is no need to deny this payment.","Bu ödemenin reddedilmesine gerek yok."
"There is no update for the payment.","Bu ödeme için bir güncelleme yok."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Bu mesaj İndirimden Sonraki Ara Toplam izin verilenden daha düşük olduğunda sepette gösterilecektir."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Bu siparişteki bazı ürünler (%s) şu an yönetim sayfasından düzenlenemiyor.Eğer bu düzenlemeye (%s) devam etmek istiyorsanız bu ürüler siparişten çıkarılacak, sipariş iptal edilecek ve yeni bir sipariş oluşturularak ürünler o siparişe eklenecektir."
"This profile state cannot be changed to ""%s"".","Profil durumu ""%s"" olarak değiştirilemedi."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Bu işlem Offline bir ücret iade kaydı oluşturacaktır. Online İade kaydı oluşturmak için, yeni bir fatura oluşturun ve o faturaya bir alacak kaydı ekleyin. Bu işleme devam etmek istiyor musunuz ?"
"Total","Toplam"
"Total (ex)","Toplam (hrç)"
"Total (inc)","Toplam (dah)"
"Total Invoiced","Toplam Faturalanan"
"Total Invoiced Paid","Toplam Faturalanan ve Tahsil Edilen"
"Total Invoiced VS Paid Report","Toplam Faturalanan ve Tahsil Edilenler Raporu"
"Total Invoiced not Paid","Toplam Faturalanan ve Tahsil Edilmeyen"
"Total Ordered Report","Toplam Sipariş Raporu"
"Total Refunded Report","Toplam Ücret İadesi Raporu"
"Total Sales Shipping","Toplam Teslimat"
"Total Shipped Report","Toplam Teslim Edilen Raporu"
"Total Shipping","Toplam Teslimat"
"Transaction ID","İşlem No"
"Transaction Type","İşlem Tipi"
"Transactions","İşlemler"
"Trial ","Deneme "
"Trial Payment","Deneme Ödemesi"
"Trial Period","Deneme Periyodu"
"Trial period payment","Deneme Periyodu Ödemesi"
"Unhold action is not available.","Bekleme Konumundan Çıkar işlemi kullanılamıyor."
"Unsupported transaction type ""%s"".","Desteklenmeyen işlem tipi ""%s""."
"Updated At","Güncelleme Tarihi"
"Updated:","Güncellendi:"
"Use Aggregated Data (beta)","Derlenmiş veri kullan (beta)"
"Validate Each Address Separately in Multi-address Checkout","Çoklu Adresle Sipariş Bitirmede her adresi ayrı teyid et"
"Value","Değer"
"Visible on Frontend","Ön Sayfada Görünür"
"Whether buyer can define the date when billing for the profile begins.","Müşteri faturalama başlamadan önce profil başlangıç tarihini belirleyebilsin."
"Wrong billing agreement ID specified.","Hatalı ödeme sözleşmesi numarası."
"Wrong state: ""%s"".","Hatalı Durum: ""%s""."
"Yes","Evet"
"You will be redirected to the payment system website.","Ödeme Sistemine yönlendiriliyorsunuz."
"Zip/Postal Code","Posta Kodu"
"the credit memo email is not sent","alacak kaydı e-maili gönderilemedi"
"the credit memo email was sent","alacak kaydı e-maili gönderildi"
"the invoice email is not sent","fatura e-maili gönderilemedi"
"the invoice email was sent","fatura e-maili gönderildi"
"the order confirmation email is not sent","sipariş onay e-maili gönderilemedi"
"the order confirmation email was sent","sipariş onay e-maili gönderildi"
"the shipment email is not sent","kargo fişi e-maili gönderilemedi"
"the shipment email was sent","kargo fişi e-maili gönderildi"
"--------------- v 1.4.2.0 2010-12-09 SONU --------------------","////////////////////////////////////////////////////////////////////////"
"--------------- v 1.5.0.0-rc2 2011-02-05 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"Additional Product Info","Ek Ürün Bilgisi"
"An error occurred while assigning order status. Status has not been assigned.","Sipariş durumu eklenirken sorun oluştu. Durum eklenemedi."
"An error occurred while saving order status. The status has not been added.","Sipariş durumu kaydedilirken sorun oluştu. Durum eklenemedi."
"An error occurred while unassigning order status.","Sipariş durumu siparişten ayrılırken sorun oluştu."
"An error occurred while updating the order address. The address has not been changed.","Sipariş adresi güncellenirken sorun oluştu. Adres değişikliği yapılamadı."
"Assign Order Status to State","Sipariş Durumunu Sipariş Seviyesi ile eşleştir"
"Assign Status to State","Durumu Seviye ile eşleştir"
"Assignment Information","Eşleme Bilgisi"
"Changing address information will not recalculate shipping, tax or other order amount.","Adresi değiştirmek kargo ücretlerini ve etkilenen diğer toplamları yeniden hesaplamaz."
"Configure","Ayarla"
"Configure and Add to Order","Ayarla ve Siparişe Ekle"
"Create New Order Status","Yeni Sipariş Durumu Ekle"
"Create New Status","Yeni Durum"
"Default Status","Varsayılan Durum"
"Edit Order %s %s Address","%s %s Sipariş Adresini Düzenle"
"Edit Order Status","Sipariş Durumunu Düzenle"
"Excel XML","Excel XML"
"Gift Options","Hediye Seçenekleri"
"Last status can\'t be unassigned from state.","Son durum seviyeden ayrılamadı."
"New Order Status","Yeni Sipariş Durumu"
"Order Address Information","Sipariş Adres Bilgisi"
"Order State","Sipariş Seviyesi"
"Order Status Information","Sipariş Durumu Bilgisi"
"Order Statuses","Sipariş Durumları"
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Sipariş için çekilen miktar ( %s ) şüpheli görüldüğü için sipariş beklemeye alındı."
"Order status does not exist.","Sipariş durumu bulunamadı."
"Order status with the same status code already exist.","Aynı kodla bir sipariş durumu zaten var."
"Ordered amount of %s.","%s için sipariş toplamı."
"Ordering amount of %s is pending approval on gateway.","Sipariş toplamı ( %s ) tahsilat hizmet sağlayıcısında onay bekliyor."
"Quote item id is not received.","Sipariş satırı numarası alınamadı."
"Quote item is not loaded.","Sipariş satırı alınamadı."
"Save Order Address","Sipariş Adresini Kaydet"
"Save Status","Durumu Kaydet"
"Save Status Assignment","Seviye Eşleşmesini Kaydet"
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","Aşağıdaki ürünlerin bazılarının gerekli seçeneklerinden biri ( veya daha fazlası ) yok. Lütfen sorunlu olan sipariş ürünleri tekrar ekleyiniz."
"State Code [State Title]","Seviye Kodu [Durum Başlığı]"
"Status Code","Durum Kodu"
"Status Label","Durum Adı"
"Store View Specific Labels","Mağazaya Özel Adlar"
"Submit Invoice and Shipment","Fatura ve Kargo Fişini Kaydet"
"The order address has been updated.","Sipariş adresi güncellendi."
"The order status has been assigned.","Sipariş seviyesi eşleştirildi."
"The order status has been saved.","Sipariş durumu kaydedildi."
"The order status has been unassigned.","Sipariş durumu bilgisi ayırıldı."
"This product does not have any configurable options.","Bu ürün için gereken bütün seçenekler mevcut değil."
"This product has not been configured.","Ürün ayarlanmadı."
"Unassign","Ayır"
"Use Order Status As Default","Varsayılan olarak Sipariş Durumunu kullan"
"Wrong quote item id to update configuration.","Ayarları güncellemek için hatalı sipariş satırı."
"You can leave a box blank if you don\'t wish to add a gift message for whole order","Siparişin tamamına hediye mesajı eklemek istemiyorsanız bu kutuyu boş bırakınız"
"--------------- v 1.5.0.0-rc2 2011-02-05 SONU --------------------","////////////////////////////////////////////////////////////////////////"
"--------------- v 1.5.1.0 2011-05-10 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","IPN ""İade Edildi"". İade işlemi satıcı tarafından başlatıldı. %s ödemesi hakkında iade notu kaydedildi. İşlem No : ""%s"""
"Select","Seçiniz"
"This product does not have any configurable options","Bu ürünün herhangi bir ayarlanabilir seçeneği bulunmuyor"
"--------------- v 1.5.1.0 2011-05-10 SONU --------------------","////////////////////////////////////////////////////////////////////////"
"--------------- v 1.6.0.0-rc1 2011-07-19 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"Add Package","Paket Ekle"
"Add Selected Product(s) to Package","Seçili ürünleri pakete ekle"
"An error occurred while creating shipping label.","Kargo fişi oluşturulurken bir sorun oluştu."
"Anchor Custom Title","Bağlantı Adı"
"Billing Last Name","Soyadı"
"Billing ZIP Code","Posta Kodu"
"Continue","Devam"
"Create Packages","Paket Oluştur"
"Create Shipping Label","Kargo Etiketi Oluştur"
